运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,33,base_model.model.model.layers.16.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1931.5930808147705,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,5027.025987488934,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,35,base_model.model.model.layers.16.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,3757.342338890447,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,15140.5900164691,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1569.5717914651334,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,11828.768514785574,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,157512.72825348543,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,7216.586270186906,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,27346.435445721134,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,2941.8662067080504,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,36202.84824817299,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1096.1543699744784,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,10857.12225375358,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1225.8489620468285,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,2997.529442913015,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,5429.983196456712,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,105886.71354754246,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,5992.044557850068,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,153306.23970744142,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,6424.020637304014,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,154825.6278085188,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,2792.8317805749625,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,47069.617693783264,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,809.355012733588,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1068872.4574793447,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,31525.111084953813,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,147354.39855098835,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,725.3336687873401,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,7445.991757001078,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,21779.466050846688,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,161813908.16056135,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,9280.294840407705,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,16053.338219271085,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,39354.142551255114,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,11257.869773008888,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,8056.814000537995,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,90595.9273401417,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,15289.624621813022,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,13136.932766056323,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,4953.343472177354,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,35240.24235088052,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,78082.00823681592,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,141945.50952529348,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,9988.573733530984,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,5285.068552437479,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,5890.505898504854,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,91339.2603296443,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,4819.275391727158,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1085311.1417534547,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,8960.210668348793,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1107472.558979235,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,855.6312824695074,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,17533.782333820047,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,812.5029460831182,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,2577909.8782090857,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,541.2952198396317,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,128712.59635080532,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,1773.7292364843888,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,98366.27893198456,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,26108.253748157484,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,33907.22772573495,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,468633.95095735573,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,16540.388646565032,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,10742.592398489123,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,9638.292483885143,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,10074.59508853356,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,10544.859823618846,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,2468.0450851987957,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,81782.75394751801,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,102,base_model.model.model.layers.9.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,7299.94908209421,inv
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,0,102144,16,18296.54868185579,inv
