运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,21,base_model.model.model.layers.13.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,23,base_model.model.model.layers.13.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,24,base_model.model.model.layers.14.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,27,base_model.model.model.layers.14.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,32,base_model.model.model.layers.16.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,33,base_model.model.model.layers.16.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,35,base_model.model.model.layers.16.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
